ePOS Code,Company Code,Date,ACRA REGISTERED NAME,Brand/Deal Name/Business Name,Sub Domain Link (If Lead is already available in Backend) Fill only when EPOS client,Tele Sales or MR (For KPI - Internal),Name of the Market Researcher,Original Source (Marketing),"Marketing Source (Do not fill anything if the leads are from Hubspot, EPOS clients)",Company Registration date / Date Established,Company Registration Number (UEN),Primary SSIC Code,Secondary SSIC Code,Hubspot ID (Company),Hubspot ID(Deal),Hubspot ID(Contact),Website URL,Business Type,Facebook Page,Instagram URL,Linkedin URL,Tik Tok URL,Ownership Type,Parent Industry Type,Industry Type,Sub Industry,Business model,Presence of Multiple Outlets,Number of Outlets (Write in #),Region,Planning Area,Business Location Type,Registered Address (Block & Street),Registered Address (Unit #),Registered Address (Postal code),"Operational Address 
(Block & Street)","Operational Address 
(Unit #)","Operational Address 
(Postal Code)",Operational Address Type,First Name,Last Name,PIC Name 1 Designation,PIC NAME 1 Contact Number,PIC 1 email address,PIC 1 Source,First Name 2,Last Name 2,PIC Name 2 Designation,PIC NAME 2 Contact Number,PIC 2 email address,PIC 2 Source,First Name 3,Last Name 3,PIC Name Designation 3,PIC NAME 3 Contact Number,PIC 3 email address,PIC 3 Source,FB/Insta/Tik Tok/Linkedin Contact,Current ePOS Client ?,"If ePOS Client, which product they are using?",Is this deal part of the Gov List?,Source from Market Researcher,Contact Number from Lusha?,Phone number Verified ?
,,"13,01,2026",ORIENT WELLNESS PTE. LTD.,ORIENT WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-10-2023,202339847E,96022,96024,,,,https://www.mycareersfuture.gov.sg/job/personal-care/therapy-aide-orient-wellness-bcd4230c33a49bd66af254cdd23067c3,Startbud,https://www.facebook.com/orientwellnesssingapore/,https://www.instagram.com/orientwellnesssg/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,574 ANG MO KIO AVENUE 10,,,574 ANG MO KIO AVENUE 10 01-1839 Singapore 560574,1839,560574,,,,,65 6344 0222,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YOGA BEAUTY PALACE PTE. LTD.,YOGA BEAUTY PALACE,,TeleSales,Hazim,Offline Sources,Web Scrapping,24-08-2017,201724222G,96029,0,,,,https://www.mycareersfuture.gov.sg/job/customer-service/beautician-yoga-beauty-palace-55339b064b616ffc6254e2e49767dc01,SME,https://www.facebook.com/yogabeautypalace/,https://www.instagram.com/yogabeautypalace/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,470 NORTH BRIDGE ROAD,,,470 NORTH BRIDGE ROAD BUGIS CUBE 02-06A Singapore 188735,06A,188735,,,,,65 8932 4688,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ECOBODY HEALTHCARE PTE. LTD.,ECOBODY HEALTHCARE,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-11-2018,201837498C,96024,47214,,,,http://ecohealths.com/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1214A UPPER THOMSON ROAD,,,1214 UPPER THOMSON ROAD Singapore 787128,,787128,,,,,65 8056 7800,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",NEOEDGE SCIENCE PTE. LTD.,NEOEDGE SCIENCE,,TeleSales,Hazim,Offline Sources,Web Scrapping,13-07-2023,202327646N,96029,0,,,,,Startbud,,,https://sg.linkedin.com/in/neoedge-pte-ltd,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,17 PHILLIP STREET,,,17 PHILLIP STREET GRAND BUILDING 05-01 Singapore 048695,01,48695,,,,,65 6557 9166,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",K STAR BROW & SKIN SG,K STAR BROW & SKIN,,TeleSales,Hazim,Offline Sources,Web Scrapping,07-04-2021,53431868A,96029,0,,,,,SME,https://www.facebook.com/p/K-Star-Brow-Skin-Center-100034850322218/,https://www.instagram.com/k_star_brows_sg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,10 ANSON ROAD,,,10 ANSON ROAD INTERNATIONAL PLAZA 02-64 Singapore 079903,64,79903,,,,,65 9870 3133,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YI LIAO HEALTH THERAPY CENTER,YI LIAO HEALTH THERAPY CENTER,,TeleSales,Hazim,Offline Sources,Web Scrapping,13-01-2020,53408237L,96029,0,,,,,SME,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,170 UPPER BUKIT TIMAH ROAD,,,170 UPPER BUKIT TIMAH ROAD BUKIT TIMAH SHOPPING CENTRE 04-46 Singapore 588179,46,588179,,,,,65 9008 5300,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",IBEAUTY WELLNESS PTE. LTD.,IBEAUTY WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,22-10-2020,202033598G,96022,47109,,,,https://ibeauty.sg/,SME,https://www.facebook.com/IBEAUTYWELLNESSSG/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,703 ANG MO KIO AVENUE 8,,,703 ANG MO KIO AVENUE 8 01-2527 Singapore 560703,2527,560703,,,,,65 6223 0805,ibeautywellnesssg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",MYSTIQUE BY NADESICO PTE. LTD.,MYSTIQUE BY NADESICO,,TeleSales,Hazim,Offline Sources,Web Scrapping,07-01-2024,202401062W,96022,85409,,,,https://www.mystiquebynadesico.com/,Startbud,,https://www.instagram.com/mystique_bynadesico/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,2 HAVELOCK ROAD,,,96A CLUB STREET 02-01 Singapore 069464,05,59763,,,,,65 8869 9447,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",WIN WIN SPA PTE. LTD.,WIN WIN SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,04-05-2020,202012743E,96024,96029,,,,,SME,https://www.facebook.com/LVSTARSPA,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,443 ANG MO KIO AVENUE 10,,,443 ANG MO KIO AVENUE 10 01-1259 Singapore 560443,1259,560443,,,,,65 6909 9822,longlongmassagesingapore@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",FALCON NAILS PTE. LTD.,FALCON NAILS,,TeleSales,Hazim,Offline Sources,Web Scrapping,16-07-2024,202428861N,96023,0,,,,,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,3 GHIM MOH ROAD,,,3 GHIM MOH ROAD GHIM MOH GREEN 13-288 Singapore 270003,288,270003,,,,,65 8948 4260,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BOSSIN HAIR CARE PTE. LTD.,BOSSIN HAIR CARE,,TeleSales,Hazim,Offline Sources,Web Scrapping,23-09-2022,202233819G,96022,0,,,,,SME,https://www.facebook.com/Bossin.Hair/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,14 PAVILION GROVE,,,14 PAVILION GROVE Singapore 658606,,658606,,,,,65 6782 7063,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",EDES BEAUTY CONCEPTS PTE. LTD.,EDES BEAUTY CONCEPTS,,TeleSales,Hazim,Offline Sources,Web Scrapping,14-03-2017,201707198Z,96022,96029,,,,https://edesclub.com/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,200 JALAN SULTAN,,,200 JALAN SULTAN TEXTILE CENTRE 01-24 Singapore 199018,24,199018,,,,,65 8181 9504,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",PRETTY.NAILART.SG,PRETTYNAILART,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-12-2023,53477410E,96023,0,,,,,Startbud,https://www.facebook.com/Prettynailartsg/,https://www.instagram.com/pretty.nailart.sg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,315A ANG MO KIO STREET 31,,,315A ANG MO KIO STREET 31 TECK GHEE VISTA 11-331 Singapore 562315,331,562315,,,,,65 8825 4396,carelycarely37@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",READY GET SET GLOW,READY GET SET GLOW,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-08-2018,53385442C,96029,0,,,,https://readygetsetglow.co/,SME,https://www.facebook.com/readygetsetglow.co/,https://www.instagram.com/readygetsetglow/?hl=en,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,405 SERANGOON AVENUE 1,,,405 SERANGOON AVENUE 1 PROSPER INDUSTRIAL BUILDING 10-51 Singapore 550405,51,550405,,,,,65 9106 5976,heythere@readygetsetglow.co,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",SANDALWOODS PTE. LTD.,SANDALWOODS,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-08-2023,202330488C,96022,0,,,,,Startbud,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,111 WOODLANDS STREET 13,,,111 WOODLANDS STREET 13 01-82 Singapore 730111,82,730111,,,,,65 6344 4994,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",S WENG STUDIO,S WENG STUDIO,,TeleSales,Hazim,Offline Sources,Web Scrapping,18-05-2023,53467640E,96023,96022,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,167 YISHUN RING ROAD,,,167 YISHUN RING ROAD 08-759 Singapore 760167,759,760167,,,,,65 8770 2150,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",M BEAUTY & WELLNESS,M BEAUTY & WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-04-2018,53379865E,96029,0,,,,https://www.mbeautywellness.com/,SME,https://www.facebook.com/mbeautyspasg/,https://instagram.com/mbeautywellness,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,962 JURONG WEST STREET 91,,,962 JURONG WEST STREET 91 01-306 Singapore 640962,306,640962,,,,,65 6284 3866,mbeautywellness@yahoo.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YM SALON PTE. LTD.,YM SALON,,TeleSales,Hazim,Offline Sources,Web Scrapping,18-06-2024,202424469W,96022,0,,,,https://www.mycareersfuture.gov.sg/job/personal-care/supervisor-ym-unisex-beauty-spa-salon-53483f4eb8ffdc42df1fb659d01b7417,Startbud,https://www.facebook.com/profile.php?id=61565933524249,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,535 GEYLANG ROAD,,,535 GEYLANG ROAD Singapore 389491,,389491,,,,,65 9089 9979,ymunisexspa@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",TNS PTE. LTD.,TNS,,TeleSales,Hazim,Offline Sources,Web Scrapping,19-04-2018,201813308K,96023,0,,,,https://tns.com.sg/,SME,,,https://www.linkedin.com/company/tns-asia-pacific-pte-ltd,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,55 COUNTRYSIDE ROAD,,,55 COUNTRYSIDE ROAD #01- WISTERIA MALL 01-14 Singapore 789813,,789813,,,,,65 6747 6740,tns-contact@tns.com.sg,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YOUNG (YANG) TCMWELLNESS PTE. LTD.,YOUNG YANG TCMWELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-08-2020,202022424E,96022,86202,,,,https://www.mycareersfuture.gov.sg/job/consulting/sales-consultant-%E9%94%80%E5%94%AE%E9%A1%BE%E9%97%AE-young-tcmwellness-260de0360d422e9b2098e583a8fee55e,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,7030 ANG MO KIO AVENUE 5,,,7030 ANG MO KIO AVENUE 5 NORTHSTAR @ AMK 08-62 Singapore 569880,62,569880,,,,,65 6225 5928,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LUSH LOOKS,LUSH LOOKS,,TeleSales,Hazim,Offline Sources,Web Scrapping,27-07-2019,53401072E,96029,0,,,,https://lushlooks.sg/,SME,https://www.facebook.com/lushlooksmakeup/,https://www.instagram.com/lushlookshairandmakeup,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,87 YISHUN AVENUE 1,,,87 YISHUN AVENUE 1 THE ESTUARY 07-01 Singapore 769133,01,769133,,,,,65 8787 4027,lushlookshmua@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",JABELLE DE BEAUTE (JDB) PTE. LTD.,JABELLE DE BEAUTE JDB,,TeleSales,Hazim,Offline Sources,Web Scrapping,26-04-2017,201711357G,96022,0,,,,,SME,https://facebook.com/Jabelle-De-Beaute-580879475286457,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 CHOA CHU KANG GROVE,,,1 CHOA CHU KANG GROVE ITE COLLEGE WEST 02-05 Singapore 688236,05,688236,,,,,65 6764 7683,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HES SPA PTE. LTD.,HES SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-01-2022,202200263N,96024,96022,,,,https://www.mycareersfuture.gov.sg/job/personal-care/spa-therapist-hes-spa-ec29ecae9acafe82e0dfb5976f84dcc0,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,38 TELOK BLANGAH RISE,,,38 TELOK BLANGAH RISE LAKE VISTA @ YUAN CHING 01-315 Singapore 090038,315,90038,,,,,65 6271 8066,yc138b@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LE CAMILLE PTE. LTD.,LE CAMILLE,,TeleSales,Hazim,Offline Sources,Web Scrapping,09-12-2024,202450331G,96022,96023,,,,https://qodeinteractive.com/,Startbud,https://www.facebook.com/QodeInteractive,https://www.instagram.com/camillerestaurant.sg,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,18 JALAN MEMBINA,,,18 JALAN MEMBINA TIONG BAHRU COURT 02-11 Singapore 164018,11,164018,,,,,65 9630 1008,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",QILI GOODMAY BEAUTY PTE. LTD.,QILI GOODMAY BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,11-03-2019,201907848E,96022,46306,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,51 CHIN SWEE ROAD,,,51 CHIN SWEE ROAD ORCHARD PLAZA 01-77 Singapore 160051,77,160051,,,,,65 8801 0113,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",O2 SKIN SOLUTION PTE. LTD.,O2 SKIN,,TeleSales,Hazim,Offline Sources,Web Scrapping,17-05-2023,202319367C,96022,0,,,,https://oneskinsolution.sg/,Startbud,https://www.facebook.com/oneskinsolution/,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,10 KAKI BUKIT AVENUE 4,,,10 KAKI BUKIT AVENUE 4 PREMIER @ KAKI BUKIT 05-70 Singapore 415874,70,415874,,,,,65 6346 3028,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",BROW NATION,BROW NATION,,TeleSales,Hazim,Offline Sources,Web Scrapping,23-12-2018,53391570L,96029,0,,,,https://brownationsg.com/,SME,https://www.facebook.com/brownationsg/,https://www.instagram.com/brownationsg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,617D PUNGGOL DRIVE,,,617D PUNGGOL DRIVE PUNGGOL BREEZE 16-817 Singapore 824617,817,824617,,,,,65 8422 5430,browbarhome@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",JINJA SWEE,JINJA SWEE,,TeleSales,Hazim,Offline Sources,Web Scrapping,31-07-2021,53437561L,96029,0,,,,,SME,,https://www.instagram.com/jinjaswee/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,837 TAMPINES STREET 83,,,837 TAMPINES STREET 83 TAMPINES PALMWALK 12-82 Singapore 520837,82,520837,,,,,65 8692 2546,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",NATURELAND INTERNATIONAL PTE. LTD.,NATURELAND,,TeleSales,Hazim,Offline Sources,Web Scrapping,19-09-2016,201625515D,96024,68103,,,,https://natureland.com.sg/,SME,,https://www.instagram.com/naturelandmassage/?hl=en,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,7 TEMASEK BOULEVARD,,,7 TEMASEK BOULEVARD SUNTEC TOWER ONE 07-05 Singapore 038987,05,38987,,,,,65 6767 6780,youremail@yourdomain.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",IZUMI AESTHETICS PTE. LTD.,IZUMI AESTHETICS,,TeleSales,Hazim,Offline Sources,Web Scrapping,12-08-2022,202228360D,96029,0,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,6 EU TONG SEN STREET,,,6 EU TONG SEN STREET THE CENTRAL 03-68 Singapore 059817,68,59817,,,,,65 6518 3113,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ZEN WELLNESS PTE. LTD.,ZEN WELLNESS,,TeleSales,Hazim,Offline Sources,Web Scrapping,08-10-2021,202135067C,96022,0,,,,https://zenwellness.com.sg/,SME,,https://www.instagram.com/zen_wellnesss/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,10 SINARAN DRIVE,,,10 SINARAN DRIVE SQUARE 2 03-102 Singapore 307506,102,307506,,,,,65 6258 3688,inquiry@zenwellness.com.sg,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",YES SPA PTE. LTD.,YES SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,14-09-2023,202337154K,96024,96022,,,,https://www.mycareersfuture.gov.sg/job/personal-care/spa-therapist-yes-spa-be7b6e06fe83a350cb20a0f0a950386b,Startbud,https://www.facebook.com/profile.php/?id=100069780635187,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,3 HOE CHIANG ROAD,,,3 HOE CHIANG ROAD Singapore 089311,,89311,,,,,65 8312 1888,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",XUYEN SPA,XUYEN SPA,,TeleSales,Hazim,Offline Sources,Web Scrapping,03-11-2021,53442041M,96024,0,,,,,SME,https://www.facebook.com/xuyenspasg,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,409B NORTHSHORE DRIVE,,,409B NORTHSHORE DRIVE NORTHSHORE RESIDENCES II 08-252 Singapore 822409,252,822409,,,,,65 8917 1655,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",NATURE WELLNESS STUDIOS PTE. LTD.,NATURE WELLNESS STUDIOS,,TeleSales,Hazim,Offline Sources,Web Scrapping,05-07-2022,202223377K,96022,0,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,501 WEST COAST DRIVE,,,501 WEST COAST DRIVE 01-252 Singapore 120501,252,120501,,,,,65 8300 9558,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",PRISTINE PTE. LTD.,PRISTINE,,TeleSales,Hazim,Offline Sources,Web Scrapping,19-10-2016,201628765E,96022,86202,,,,https://indulgeskinlab.com.sg/,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,1 VISTA EXCHANGE GREEN,,,1 VISTA EXCHANGE GREEN THE STAR VISTA B1-19 Singapore 138617,19,138617,,,,,65 6694 2072,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",HAIR REBORNZ PTE. LTD.,HAIR REBORNZ,,TeleSales,Hazim,Offline Sources,Web Scrapping,02-08-2017,201721768G,96022,96023,,,,,SME,,,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,744 YISHUN STREET 72,,,744 YISHUN STREET 72 NEE SOON CENTRAL SPRING 01-187 Singapore 760744,187,760744,,,,,65 6556 2468,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",CRIS BEAUTY,CRIS BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,11-01-2021,53427207W,96022,47711,,,,,SME,https://www.facebook.com/crisbeautysg/,https://www.instagram.com/crisbeautysg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,513 SEMBAWANG ROAD,,,513 SEMBAWANG ROAD SELETARIS 01-83 Singapore 757712,83,757712,,,,,65 8929 9929,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ROOTZ HAIR STUDIO PTE. LTD.,ROOTZ HAIR STUDIO,,TeleSales,Hazim,Offline Sources,Web Scrapping,06-01-2020,202000764K,96022,0,,,,,SME,https://www.facebook.com/Rootzhairstudiosg,https://www.instagram.com/explore/locations/105320191197285/rootz-hair-studio-singapore/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,263 SERANGOON CENTRAL DRIVE,,,263 SERANGOON CENTRAL DRIVE 01-55 Singapore 550263,55,550263,,,,,65 6980 0400,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",ELENE BEAUTY PTE. LTD.,ELENE BEAUTY,,TeleSales,Hazim,Offline Sources,Web Scrapping,01-12-2017,201734687N,96022,96023,,,,https://www.mycareersfuture.gov.sg/job/personal-care/beauty-salon-management-executive-elene-beauty-85d76fd1ef4a71c3b58f1f2c0090febb,SME,https://www.facebook.com/EleneBeautySG,https://www.instagram.com/elenebeautyy/,,,LOCAL COMPANY,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,720 ANG MO KIO AVENUE 6,,,720 ANG MO KIO AVENUE 6 01-4114 Singapore 560720,4114,560720,,,,,65 9646 2808,elenebeauty@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",LASHES ON FLEEK SINGAPORE,LASHES ON FLEEK,,TeleSales,Hazim,Offline Sources,Web Scrapping,29-06-2020,53416002J,96029,0,,,,https://lashesonfleeksg.com/,SME,https://www.facebook.com/LashesOnFleekSG/,https://www.instagram.com/lashesonfleeksg/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,808D CHOA CHU KANG AVENUE 1,,,808D CHOA CHU KANG AVENUE 1 KEAT HONG AXIS 15-612 Singapore 684808,612,684808,,,,,65 8882 9822,lashesonfleeksg@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",603 MERIDIAN CONDITIONING,603 MERIDIAN CONDITIONING,,TeleSales,Hazim,Offline Sources,Web Scrapping,12-04-2023,53465858W,96024,0,,,,,Startbud,,,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,603 CLEMENTI WEST STREET 1,,,603 CLEMENTI WEST STREET 1 01-37 Singapore 120603,37,120603,,,,,65 9004 9518,,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
,,"13,01,2026",QUEEN NAIL & LASH,QUEEN NAIL & LASH,,TeleSales,Hazim,Offline Sources,Web Scrapping,29-12-2021,53444539W,96023,96022,,,,,SME,https://www.facebook.com/queennailNlash,https://www.instagram.com/queensnailspa_lisa/,,,SOLE PROPRIETORSHIP/ PARTNERSHIP,Services,Services,"Beauty & Wellness (Spas, Massage, Skincare)","B2C, Offline",,,,,,3 NEW BUGIS STREET,,,3 NEW BUGIS STREET 03-81 Singapore 188867,81,188867,,,,,65 8909 8988,belindabelinda0808@gmail.com,RecordOwl,,,,,,,,,,,,,,No,,Gov List,"ACRA, Google Searches",,
